USP14,-0.063355654,0.25251436,-0.52941597,0.42114553,-1.1173259,-0.44797802,0.4603012,0.7245175,-0.9421308,-0.02763572,0.3335514
EGR1,-0.3539297,-0.51778066,0.83886194,-0.006944284,-0.83890456,-0.22393075,0.24470758,0.110357,0.5678858,-0.89403695,-0.2737856
PNP,-1.5059745,0.37092066,-3.7056136,-0.041711345,0.9617361,0.5934914,-2.6537771,0.59506917,-0.8774186,0.5319741,0.31182063
DNMT1,0.79591984,-0.3986225,1.4376254,-0.29600152,0.7123334,-0.34191185,0.7662884,-0.51164734,-0.28558993,0.641322,-0.02025874
CCND3,-0.82403123,0.7910709,-2.0487273,0.67631036,0.29670444,0.56829417,-2.3442426,0.89799094,3.4385204,-0.028455492,-1.243141
NIPSNAP1,-0.87214875,0.10907545,-0.6308681,0.3266978,-0.35968903,-0.099502236,0.796191,0.32337534,0.7665784,0.33816263,-2.1647637
MYBL2,0.08083612,0.36691046,-0.57396954,1.430509,-0.0686377,-2.7264266,-1.076715,-0.4723425,1.0725389,0.9158509,-1.7098199
EPB41L2,0.73351,-0.45966452,0.21312518,0.6156368,-1.3067296,0.24419114,0.030693222,-1.5615593,-0.5590058,-0.9229344,-0.22476764
ELAVL1,-1.6346941,-0.335698,-1.3374981,0.15131241,0.09276797,-1.4817333,-0.9374472,0.20483181,0.19894084,-0.5270384,-1.3609282
KIAA0100,-0.66229594,1.2092602,-1.2721705,1.4918872,0.08658025,-0.5459407,-1.1316597,0.52768415,0.56249917,0.45159757,-1.2224472
TP53,-1.1552577,0.5133231,0.4145221,-0.6575842,-1.9018769,-0.5388788,0.6558393,0.49031126,-2.3553932,-1.2707298,-2.1567895
RPA2,1.0402241,-0.5240665,0.6645209,-0.29625988,0.5787217,-2.1957169,0.23569466,0.44967046,-0.9814731,1.3020427,-0.19932139
MTHFD2,-1.7846844,-0.5465758,-0.7426502,-0.18422703,-0.8484936,-0.15684731,2.1519022,-0.39446968,-2.6395245,-0.7230507,3.058045
PSME2,-2.3786008,0.09543386,-0.8485303,0.3749711,-0.26241297,0.4174503,-0.18019778,0.30678815,2.5225298,0.36296564,-1.2273612
DAXX,1.3050807,0.19143993,0.48567992,0.09824711,-0.16320501,-0.49223864,0.7412629,0.36987454,-0.22034837,0.07531193,-0.009239495
ELAC2,-0.68699414,0.24628407,0.2681561,0.7735909,0.7901416,-0.64556,0.4816026,-0.058754563,0.023202837,-0.28931352,-0.7860751
NCAPD2,0.78379095,-0.6733685,1.1446886,-0.91256857,0.3328396,-0.16387877,-0.041355863,-0.05136162,0.3078766,0.35740435,-0.047511358
EFCAB14,2.4223025,-0.122367635,1.9523236,-0.62018573,0.12925607,-1.1871141,0.2770953,-0.35741404,1.3949133,0.89594924,-0.15920153
DDX42,-3.088822,-0.58208376,3.0223868,-0.1851266,-0.24528953,0.5154555,0.9768016,-0.70494205,-0.184206,-0.0202154,2.05511
LBR,-0.9365771,0.591519,-2.2871263,0.117944404,1.2664504,1.3579627,-0.80739796,1.4868205,1.0299902,0.48328012,-0.6752208
SH3BP5,1.7728806,-0.7815807,1.6713328,0.22353166,-0.91392696,-0.14062405,1.2967262,-0.7910428,0.062387265,0.38105,0.6751506
UBE3C,-0.18384394,-0.77051073,-0.21359387,1.2696452,-0.45136085,0.991416,-1.1474693,-0.70374584,-0.31414658,0.22558624,1.3108802
SCARB1,-0.5575826,0.32564744,-2.122417,0.96894586,0.32009247,0.014759019,-0.83016396,0.24733971,0.95113134,0.38874656,-1.4258298
SCCPDH,-0.730682,0.8130188,-0.5581376,-0.61239666,0.67947435,-0.36682212,-0.08255178,1.0372792,-2.0427423,-0.15671515,-1.0081673
SMARCD2,-0.94017595,0.7827942,0.92897606,0.3741921,0.028189614,-0.1307014,-1.0888879,0.42873275,1.4499938,0.08988826,-3.9274712
NET1,-1.3165562,0.07845884,1.4925314,-0.061838508,0.14388677,0.15825939,-0.32419962,0.34415123,1.4551606,-0.08391702,0.59322834
HDAC2,-0.2972896,-0.083550006,-1.9678496,-0.13592914,1.3409864,-0.16111636,-0.65495235,0.94576544,-0.56765115,-0.09376481,1.4780273
HSPB1,-1.8883128,0.36556762,-2.2100618,0.8081248,-0.80898327,-0.53131044,-1.0530622,0.15568319,0.19207306,0.036017895,-0.43695733
LIPA,1.5392358,-0.08368118,-1.0943161,0.34753835,-0.8468719,-0.43195525,0.37150702,0.20996101,1.6212938,-1.0399926,-0.7363008
BNIP3,0.35974973,-0.7639027,0.5773879,0.24314481,1.9035883,0.03419906,2.0581338,-0.27213708,-1.0146252,0.033055626,-0.15581623
CDC25B,-1.4986424,-0.03762486,1.0645212,1.3127867,0.28035814,0.26343754,-0.04141806,0.8652996,0.16383605,0.19833097,-2.1872647
ATMIN,-0.027022868,-0.26094812,0.92462015,0.27321872,-0.878771,0.8993266,0.22121185,-0.7232413,0.18096215,-0.67882293,-0.005854398
TOMM34,-0.5188292,-0.096594006,-1.2468877,-0.65101737,0.98494303,0.8112509,-0.5746246,0.7823907,0.29931036,-1.0171059,-0.28812677
MPZL1,-0.98244107,-0.38756412,-0.10533135,0.9405679,-1.0169845,0.91221315,-0.10103,-0.6027371,-0.89266354,-1.4001119,0.51588637
IL13RA1,0.47858015,0.77997786,0.6074685,-0.50465083,-0.3951773,-0.34240204,0.21759343,-0.24936597,0.11281431,0.028125077,0.24385057
PSRC1,1.7883222,0.45827705,0.84497213,0.08956821,-0.02457495,1.5872114,-0.38798165,0.1092118,0.3104124,-0.23231289,-0.8084631
UBE2A,-4.3440557,-0.46878487,-1.2770638,-0.08278301,0.986047,-0.33345598,-1.4103196,0.8435738,2.3180377,0.5110966,2.240025
COASY,-0.4587263,0.6885234,-1.8924388,0.1860818,0.9752712,0.40622145,-0.5544328,1.014669,0.4569932,0.67823315,-0.7148341
LRRC41,0.6089415,-0.00965105,0.70373785,-0.055069923,-0.36293802,-1.2516032,0.18519425,-0.6030429,-3.1038282,0.23198895,-1.732546
MYCBP2,0.36981994,0.084798574,-0.71244407,-0.0811667,1.2562383,-0.22262195,-0.94755864,0.3019324,0.5488843,1.2546561,0.23759335
RBM6,0.031424537,0.22860196,0.16295913,0.6479834,0.5271229,-0.017678894,-0.30605507,0.36219016,0.66291225,0.52169406,0.16951779
PGM1,-1.1737525,0.35549635,-2.0201247,-0.035095036,1.2428308,0.6136092,-1.1740648,0.76275724,-1.1781217,0.18596381,-1.0026993
MYO10,0.05261913,-0.22890118,-0.4585573,0.46548295,-0.6472995,0.27917036,2.8903894,1.3428098,2.3007233,-0.66628134,0.6568606
RSU1,0.42317554,-0.022305947,-0.75538194,-0.0787797,0.3305081,-0.7574825,0.25681946,0.7417377,1.4008613,-0.026885852,0.66826177
EGFR,-1.370984,0.12385279,1.2352538,-0.13837884,-0.3107458,0.2752894,-0.32698426,0.5004907,-0.35558027,0.042589717,2.4775355
KIAA0196,2.140739,-0.8139592,1.6996572,-0.6727325,-0.34977445,-0.5015323,0.87134564,-0.24171415,-0.5663713,-0.059903346,0.7908459
EXT1,0.77554715,0.40676066,1.4660668,-1.0335406,-0.94662005,-0.5847548,0.09575265,0.020229198,0.21734089,0.5762244,0.3987012
SPEN,-1.3530211,-1.1766452,-0.84569275,0.24771318,1.4017425,-3.3703246,-2.527339,0.4336416,0.658331,0.5599492,0.82926303
PTPN12,-1.1024958,-0.28937995,-0.23810302,-0.24711883,-0.08724055,0.062709585,-0.35696828,1.0940516,-1.2933623,-0.4409316,0.48874962
TWF2,-1.1746976,0.53142655,-0.9591229,0.30506444,-0.047282457,0.428613,0.19266063,0.14432643,3.081789,-0.56710374,-0.6896094
